chunk_id,document_id,bge_m3_token_count,eligibility_status,quality_reason,glyph_sequence_count,control_character_count,real_word_count,contains_table,document_type,provenance_status,recovery_status,replacement_chunk_id
DOC000198-C0065,DOC000198,1891,eligible,,0,0,721,0,magazine,page_resolved,,
DOC000198-C0066,DOC000198,1466,eligible,,0,0,634,0,magazine,page_resolved,,
DOC000198-C0067,DOC000198,176,eligible,,0,0,36,0,magazine,page_resolved,,
DOC000198-C0068,DOC000198,1569,eligible,,0,0,755,0,magazine,page_resolved,,
DOC000198-C0069,DOC000198,1400,eligible,,0,0,608,0,magazine,page_resolved,,
DOC000198-C0070,DOC000198,907,eligible,,0,0,433,0,magazine,page_resolved,,
DOC000198-C0071,DOC000198,1345,eligible,,0,0,642,0,magazine,page_resolved,,
DOC000198-C0072,DOC000198,1420,eligible,,0,0,705,0,magazine,page_resolved,,
DOC000198-C0073,DOC000198,566,eligible,,0,0,309,0,magazine,page_resolved,,
DOC000198-C0074,DOC000198,1105,eligible,,0,0,571,0,magazine,page_resolved,,
DOC000198-C0075,DOC000198,1298,eligible,,0,0,678,0,magazine,page_resolved,,
DOC000198-C0076,DOC000198,1183,eligible,,0,0,651,0,magazine,page_resolved,,
DOC000198-C0077,DOC000198,1524,eligible,,0,0,576,0,magazine,page_resolved,,
DOC000198-C0078,DOC000198,1188,eligible,,0,0,531,0,magazine,page_resolved,,
DOC000198-C0079,DOC000198,1279,eligible,,0,0,570,0,magazine,page_resolved,,
DOC000198-C0080,DOC000198,1143,eligible,,0,0,523,0,magazine,page_resolved,,
DOC000198-C0081,DOC000198,1772,eligible,,0,0,701,0,magazine,page_resolved,,
DOC000198-C0082,DOC000198,1802,eligible,,0,0,660,0,magazine,page_resolved,,
DOC000198-C0083,DOC000198,512,eligible,,0,0,193,0,magazine,page_resolved,,
DOC000198-C0084,DOC000198,1753,eligible,,0,0,652,0,magazine,page_resolved,,
DOC000198-C0085,DOC000198,1189,eligible,,0,0,344,0,magazine,page_resolved,,
DOC000198-C0086,DOC000198,665,eligible,,0,0,179,0,magazine,page_resolved,,
DOC000198-C0087,DOC000198,868,eligible,,0,0,282,0,magazine,page_resolved,,
DOC000199-C0001,DOC000199,961,eligible,,0,0,404,0,magazine,page_resolved,,
DOC000199-C0002,DOC000199,499,eligible,,0,0,291,0,magazine,page_resolved,,
DOC000199-C0003,DOC000199,2201,eligible,,0,0,604,1,magazine,page_resolved,,
DOC000199-C0004,DOC000199,891,eligible,,0,0,338,0,magazine,page_resolved,,
DOC000199-C0005,DOC000199,717,eligible,,0,0,360,0,magazine,page_resolved,,
DOC000199-C0006,DOC000199,1195,eligible,,0,0,381,1,magazine,page_resolved,,
DOC000199-C0007,DOC000199,1545,eligible,,0,0,430,1,magazine,page_resolved,,
DOC000199-C0008,DOC000199,443,eligible,,0,0,224,0,magazine,page_resolved,,
DOC000199-C0009,DOC000199,1131,eligible,,0,0,547,0,magazine,page_resolved,,
DOC000199-C0010,DOC000199,1285,eligible,,0,0,608,0,magazine,page_resolved,,
DOC000199-C0011,DOC000199,1175,eligible,,0,0,573,0,magazine,page_resolved,,
DOC000199-C0012,DOC000199,1142,eligible,,0,0,571,0,magazine,page_resolved,,
DOC000199-C0013,DOC000199,1299,eligible,,0,0,503,0,magazine,page_resolved,,
DOC000199-C0014,DOC000199,1259,eligible,,0,0,633,0,magazine,page_resolved,,
DOC000199-C0015,DOC000199,1144,eligible,,0,0,532,0,magazine,page_resolved,,
DOC000199-C0016,DOC000199,861,eligible,,0,0,436,0,magazine,page_resolved,,
DOC000199-C0017,DOC000199,1038,eligible,,0,0,391,0,magazine,page_resolved,,
DOC000199-C0018,DOC000199,970,eligible,,0,0,495,0,magazine,page_resolved,,
DOC000199-C0019,DOC000199,518,eligible,,0,0,139,1,magazine,page_resolved,,
DOC000199-C0020,DOC000199,1205,eligible,,0,0,403,1,magazine,page_resolved,,
DOC000199-C0021,DOC000199,291,eligible,,0,0,136,0,magazine,page_resolved,,
DOC000199-C0022,DOC000199,1555,eligible,,0,0,453,0,magazine,page_resolved,,
DOC000199-C0023,DOC000199,36,eligible,,0,0,8,0,magazine,page_resolved,,
DOC000199-C0024,DOC000199,1467,eligible,,0,0,607,1,magazine,page_resolved,,
DOC000199-C0025,DOC000199,387,eligible,,0,0,186,0,magazine,page_resolved,,
DOC000199-C0026,DOC000199,1132,eligible,,0,0,493,0,magazine,page_resolved,,
DOC000199-C0027,DOC000199,1080,eligible,,0,0,411,0,magazine,page_resolved,,
DOC000199-C0028,DOC000199,481,eligible,,0,0,222,0,magazine,page_resolved,,
DOC000199-C0029,DOC000199,1432,eligible,,0,0,671,0,magazine,page_resolved,,
DOC000199-C0030,DOC000199,1280,eligible,,0,0,621,0,magazine,page_resolved,,
DOC000199-C0031,DOC000199,1432,eligible,,0,0,643,0,magazine,page_resolved,,
DOC000199-C0032,DOC000199,1349,eligible,,0,0,534,0,magazine,page_resolved,,
DOC000199-C0033,DOC000199,1275,eligible,,0,0,440,1,magazine,page_resolved,,
DOC000199-C0034,DOC000199,1392,eligible,,0,0,545,1,magazine,page_resolved,,
DOC000199-C0035,DOC000199,1212,eligible,,0,0,530,0,magazine,page_resolved,,
DOC000199-C0036,DOC000199,810,eligible,,0,0,359,0,magazine,page_resolved,,
DOC000199-C0037,DOC000199,926,eligible,,0,0,512,0,magazine,page_resolved,,
DOC000199-C0038,DOC000199,889,eligible,,0,0,506,0,magazine,page_resolved,,
DOC000199-C0039,DOC000199,989,eligible,,0,0,574,0,magazine,page_resolved,,
DOC000199-C0040,DOC000199,1020,eligible,,0,0,604,0,magazine,page_resolved,,
DOC000199-C0041,DOC000199,1229,eligible,,0,0,727,0,magazine,page_resolved,,
DOC000199-C0042,DOC000199,1167,eligible,,0,0,553,0,magazine,page_resolved,,
DOC000199-C0043,DOC000199,1176,eligible,,0,0,433,0,magazine,page_resolved,,
DOC000199-C0044,DOC000199,1364,eligible,,0,0,676,0,magazine,page_resolved,,
DOC000199-C0045,DOC000199,949,eligible,,0,0,451,0,magazine,page_resolved,,
DOC000199-C0046,DOC000199,1274,eligible,,0,0,329,1,magazine,page_resolved,,
DOC000199-C0047,DOC000199,964,eligible,,0,0,366,1,magazine,page_resolved,,
DOC000199-C0048,DOC000199,1192,eligible,,0,0,473,0,magazine,page_resolved,,
DOC000199-C0049,DOC000199,708,eligible,,0,0,327,0,magazine,page_resolved,,
DOC000199-C0050,DOC000199,1244,eligible,,0,0,618,0,magazine,page_resolved,,
DOC000199-C0051,DOC000199,1477,eligible,,0,0,750,0,magazine,page_resolved,,
DOC000199-C0052,DOC000199,1420,eligible,,0,0,701,0,magazine,page_resolved,,
DOC000199-C0053,DOC000199,1384,eligible,,0,0,710,0,magazine,page_resolved,,
DOC000199-C0054,DOC000199,428,eligible,,0,0,177,0,magazine,page_resolved,,
DOC000199-C0055,DOC000199,1008,eligible,,0,0,564,0,magazine,page_resolved,,
DOC000199-C0056,DOC000199,1491,eligible,,0,0,714,0,magazine,page_resolved,,
DOC000199-C0057,DOC000199,911,eligible,,0,0,418,1,magazine,page_resolved,,
DOC000199-C0058,DOC000199,1281,eligible,,0,0,590,0,magazine,page_resolved,,
DOC000199-C0059,DOC000199,1384,eligible,,0,0,648,0,magazine,page_resolved,,
DOC000199-C0060,DOC000199,1548,eligible,,0,0,702,0,magazine,page_resolved,,
DOC000199-C0061,DOC000199,1186,eligible,,0,0,487,0,magazine,page_resolved,,
DOC000199-C0062,DOC000199,523,eligible,,0,0,181,0,magazine,page_resolved,,
DOC000199-C0063,DOC000199,1817,eligible,,0,0,709,0,magazine,page_resolved,,
DOC000199-C0064,DOC000199,1844,eligible,,0,0,680,0,magazine,page_resolved,,
DOC000199-C0065,DOC000199,407,eligible,,0,0,158,0,magazine,page_resolved,,
DOC000199-C0066,DOC000199,1836,eligible,,0,0,550,1,magazine,page_resolved,,
DOC000199-C0067,DOC000199,1214,eligible,,0,0,344,0,magazine,page_resolved,,
DOC000199-C0068,DOC000199,920,eligible,,0,0,275,0,magazine,page_resolved,,
DOC000199-C0069,DOC000199,804,eligible,,0,0,263,0,magazine,page_resolved,,
DOC000201-C0001,DOC000201,1011,eligible,,0,0,410,0,magazine,page_resolved,,
DOC000201-C0002,DOC000201,762,eligible,,0,0,400,0,magazine,page_resolved,,
DOC000201-C0003,DOC000201,355,eligible,,0,0,84,1,magazine,page_resolved,,
DOC000201-C0004,DOC000201,330,eligible,,0,0,24,1,magazine,page_resolved,,
DOC000201-C0005,DOC000201,1233,eligible,,0,0,483,0,magazine,page_resolved,,
DOC000201-C0006,DOC000201,1345,eligible,,0,0,619,0,magazine,page_resolved,,
DOC000201-C0007,DOC000201,1343,eligible,,0,0,622,0,magazine,page_resolved,,
DOC000201-C0008,DOC000201,1326,eligible,,0,0,649,0,magazine,page_resolved,,
DOC000201-C0009,DOC000201,1081,eligible,,0,0,507,0,magazine,page_resolved,,
DOC000201-C0010,DOC000201,1099,eligible,,0,0,516,0,magazine,page_resolved,,
DOC000201-C0011,DOC000201,1330,eligible,,0,0,727,0,magazine,page_resolved,,
DOC000201-C0012,DOC000201,1205,eligible,,0,0,554,0,magazine,page_resolved,,
DOC000201-C0013,DOC000201,1267,eligible,,0,0,531,1,magazine,page_resolved,,
DOC000201-C0014,DOC000201,1443,eligible,,0,0,641,0,magazine,page_resolved,,
DOC000201-C0015,DOC000201,1565,eligible,,0,0,747,0,magazine,page_resolved,,
DOC000201-C0016,DOC000201,1340,eligible,,0,0,604,0,magazine,page_resolved,,
DOC000201-C0017,DOC000201,1205,eligible,,0,0,628,0,magazine,page_resolved,,
DOC000201-C0018,DOC000201,1257,eligible,,0,0,585,0,magazine,page_resolved,,
DOC000201-C0019,DOC000201,1238,eligible,,0,0,651,0,magazine,page_resolved,,
DOC000201-C0020,DOC000201,1181,eligible,,0,0,572,0,magazine,page_resolved,,
DOC000201-C0021,DOC000201,1578,eligible,,0,0,737,0,magazine,page_resolved,,
DOC000201-C0022,DOC000201,1286,eligible,,0,0,364,1,magazine,page_resolved,,
DOC000201-C0023,DOC000201,1000,eligible,,0,0,333,1,magazine,page_resolved,,
DOC000201-C0024,DOC000201,1108,eligible,,0,0,328,0,magazine,page_resolved,,
DOC000201-C0025,DOC000201,1407,eligible,,0,0,606,0,magazine,page_resolved,,
DOC000201-C0026,DOC000201,973,eligible,,0,0,331,0,magazine,page_resolved,,
DOC000201-C0027,DOC000201,1111,eligible,,0,0,571,0,magazine,page_resolved,,
DOC000201-C0028,DOC000201,1432,eligible,,0,0,747,0,magazine,page_resolved,,
DOC000201-C0029,DOC000201,1157,eligible,,0,0,582,0,magazine,page_resolved,,
DOC000201-C0030,DOC000201,1351,eligible,,0,0,691,0,magazine,page_resolved,,
DOC000201-C0031,DOC000201,1025,eligible,,0,0,504,0,magazine,page_resolved,,
DOC000201-C0032,DOC000201,1572,eligible,,0,0,739,0,magazine,page_resolved,,
DOC000201-C0033,DOC000201,1459,eligible,,0,0,695,0,magazine,page_resolved,,
DOC000201-C0034,DOC000201,1474,eligible,,0,0,720,0,magazine,page_resolved,,
DOC000201-C0035,DOC000201,1415,eligible,,0,0,663,0,magazine,page_resolved,,
DOC000201-C0036,DOC000201,1536,eligible,,0,0,825,0,magazine,page_resolved,,
DOC000201-C0037,DOC000201,1229,eligible,,0,0,655,0,magazine,page_resolved,,
DOC000201-C0038,DOC000201,1372,eligible,,0,0,663,0,magazine,page_resolved,,
DOC000201-C0039,DOC000201,1155,eligible,,0,0,574,0,magazine,page_resolved,,
DOC000201-C0040,DOC000201,1478,eligible,,0,0,750,0,magazine,page_resolved,,
DOC000201-C0041,DOC000201,1373,eligible,,0,0,663,0,magazine,page_resolved,,
DOC000201-C0042,DOC000201,1018,eligible,,0,0,230,1,magazine,page_resolved,,
DOC000201-C0043,DOC000201,1059,eligible,,0,0,236,1,magazine,page_resolved,,
DOC000201-C0044,DOC000201,1302,eligible,,0,0,447,0,magazine,page_resolved,,
DOC000201-C0045,DOC000201,1331,eligible,,0,0,539,0,magazine,page_resolved,,
DOC000201-C0046,DOC000201,1587,eligible,,0,0,562,0,magazine,page_resolved,,
DOC000201-C0047,DOC000201,948,eligible,,0,0,350,0,magazine,page_resolved,,
DOC000201-C0048,DOC000201,1620,eligible,,0,0,588,0,magazine,page_resolved,,
DOC000201-C0049,DOC000201,966,eligible,,0,0,329,0,magazine,page_resolved,,
DOC000201-C0050,DOC000201,1472,eligible,,0,0,510,0,magazine,page_resolved,,
DOC000201-C0051,DOC000201,900,eligible,,0,0,310,0,magazine,page_resolved,,
DOC000201-C0052,DOC000201,1519,eligible,,0,0,511,0,magazine,page_resolved,,
DOC000201-C0053,DOC000201,1403,eligible,,0,0,404,1,magazine,page_resolved,,
DOC000201-C0054,DOC000201,917,eligible,,0,0,283,0,magazine,page_resolved,,
DOC000202-C0001,DOC000202,1345,eligible,,0,0,535,0,magazine,page_resolved,,
DOC000202-C0002,DOC000202,3299,eligible,,0,0,975,1,magazine,page_resolved,,
DOC000202-C0003,DOC000202,543,eligible,,0,0,46,1,magazine,page_resolved,,
DOC000202-C0004,DOC000202,844,eligible,,0,0,262,0,magazine,page_resolved,,
DOC000202-C0005,DOC000202,976,eligible,,0,0,441,0,magazine,page_resolved,,
DOC000202-C0006,DOC000202,1381,eligible,,0,0,552,0,magazine,page_resolved,,
DOC000202-C0007,DOC000202,1420,eligible,,0,0,600,0,magazine,page_resolved,,
DOC000202-C0008,DOC000202,1471,eligible,,0,0,629,0,magazine,page_resolved,,
DOC000202-C0009,DOC000202,1850,eligible,,0,0,359,0,magazine,page_resolved,,
DOC000202-C0010,DOC000202,1101,eligible,,0,0,221,1,magazine,page_resolved,,
DOC000202-C0011,DOC000202,2356,eligible,,0,0,455,0,magazine,page_resolved,,
DOC000202-C0012,DOC000202,1820,eligible,,0,0,333,0,magazine,page_resolved,,
DOC000202-C0013,DOC000202,1448,eligible,,0,0,275,1,magazine,page_resolved,,
DOC000202-C0014,DOC000202,1614,eligible,,0,0,582,0,magazine,page_resolved,,
DOC000202-C0015,DOC000202,713,eligible,,0,0,293,0,magazine,page_resolved,,
DOC000202-C0016,DOC000202,1283,eligible,,0,0,617,0,magazine,page_resolved,,
DOC000202-C0017,DOC000202,662,eligible,,0,0,326,0,magazine,page_resolved,,
DOC000202-C0018,DOC000202,1121,eligible,,0,0,544,0,magazine,page_resolved,,
DOC000202-C0019,DOC000202,1453,eligible,,0,0,651,0,magazine,page_resolved,,
DOC000202-C0020,DOC000202,1068,eligible,,0,0,493,0,magazine,page_resolved,,
DOC000202-C0021,DOC000202,614,eligible,,0,0,264,0,magazine,page_resolved,,
DOC000202-C0022,DOC000202,257,eligible,,0,0,39,0,magazine,page_resolved,,
DOC000202-C0023,DOC000202,3210,eligible,,0,0,610,0,magazine,page_resolved,,
DOC000202-C0024,DOC000202,111,eligible,,0,0,19,0,magazine,page_resolved,,
DOC000202-C0025,DOC000202,1237,eligible,,0,0,509,0,magazine,page_resolved,,
DOC000202-C0026,DOC000202,1515,eligible,,0,0,702,0,magazine,page_resolved,,
DOC000202-C0027,DOC000202,1102,eligible,,0,0,497,0,magazine,page_resolved,,
DOC000202-C0028,DOC000202,847,eligible,,0,0,379,0,magazine,page_resolved,,
DOC000202-C0029,DOC000202,1443,eligible,,0,0,701,0,magazine,page_resolved,,
DOC000202-C0030,DOC000202,1115,eligible,,0,0,499,0,magazine,page_resolved,,
DOC000202-C0031,DOC000202,1852,eligible,,0,0,866,0,magazine,page_resolved,,
DOC000202-C0032,DOC000202,102,eligible,,0,0,50,0,magazine,page_resolved,,
DOC000202-C0033,DOC000202,1402,eligible,,0,0,681,0,magazine,page_resolved,,
DOC000202-C0034,DOC000202,756,eligible,,0,0,275,0,magazine,page_resolved,,
DOC000202-C0035,DOC000202,1070,eligible,,0,0,240,1,magazine,page_resolved,,
DOC000202-C0036,DOC000202,1094,eligible,,0,0,222,1,magazine,page_resolved,,
DOC000202-C0037,DOC000202,1430,eligible,,0,0,332,0,magazine,page_resolved,,
DOC000202-C0038,DOC000202,1974,eligible,,0,0,507,0,magazine,page_resolved,,
DOC000202-C0039,DOC000202,1377,eligible,,0,0,323,0,magazine,page_resolved,,
DOC000202-C0040,DOC000202,2121,eligible,,0,0,554,0,magazine,page_resolved,,
DOC000202-C0041,DOC000202,1241,eligible,,0,0,292,0,magazine,page_resolved,,
DOC000202-C0042,DOC000202,1787,eligible,,0,0,455,0,magazine,page_resolved,,
DOC000202-C0043,DOC000202,1072,eligible,,0,0,271,0,magazine,page_resolved,,
DOC000202-C0044,DOC000202,1950,eligible,,0,0,492,0,magazine,page_resolved,,
DOC000202-C0045,DOC000202,1739,eligible,,0,0,483,0,magazine,page_resolved,,
DOC000202-C0046,DOC000202,1049,eligible,,0,0,242,1,magazine,page_resolved,,
DOC000202-C0047,DOC000202,411,eligible,,0,0,102,0,magazine,page_resolved,,
DOC000203-C0001,DOC000203,1222,eligible,,0,0,491,0,magazine,page_resolved,,
DOC000203-C0002,DOC000203,3299,eligible,,0,0,975,1,magazine,page_resolved,,
DOC000203-C0003,DOC000203,586,eligible,,0,0,31,1,magazine,page_resolved,,
DOC000203-C0004,DOC000203,1385,eligible,,0,0,503,0,magazine,page_resolved,,
DOC000203-C0005,DOC000203,1431,eligible,,0,0,637,0,magazine,page_resolved,,
DOC000203-C0006,DOC000203,1544,eligible,,0,0,691,0,magazine,page_resolved,,
DOC000203-C0007,DOC000203,1882,eligible,,0,0,417,1,magazine,page_resolved,,
DOC000203-C0008,DOC000203,1419,eligible,,0,0,284,1,magazine,page_resolved,,
DOC000203-C0009,DOC000203,2661,eligible,,0,0,490,1,magazine,page_resolved,,
DOC000203-C0010,DOC000203,1676,eligible,,0,0,287,0,magazine,page_resolved,,
DOC000203-C0011,DOC000203,3132,eligible,,0,0,556,0,magazine,page_resolved,,
DOC000203-C0012,DOC000203,2507,eligible,,0,0,423,0,magazine,page_resolved,,
DOC000203-C0013,DOC000203,2339,eligible,,0,0,405,1,magazine,page_resolved,,
DOC000203-C0014,DOC000203,2290,eligible,,0,0,397,0,magazine,page_resolved,,
DOC000203-C0015,DOC000203,1343,eligible,,0,0,405,0,magazine,page_resolved,,
DOC000203-C0016,DOC000203,981,eligible,,0,0,493,0,magazine,page_resolved,,
DOC000203-C0017,DOC000203,1428,eligible,,0,0,646,0,magazine,page_resolved,,
DOC000203-C0018,DOC000203,978,eligible,,0,0,478,0,magazine,page_resolved,,
DOC000203-C0019,DOC000203,1683,eligible,,0,0,897,0,magazine,page_resolved,,
DOC000203-C0020,DOC000203,1339,eligible,,0,0,658,0,magazine,page_resolved,,
DOC000203-C0021,DOC000203,1467,eligible,,0,0,725,0,magazine,page_resolved,,
DOC000203-C0022,DOC000203,1303,eligible,,0,0,635,0,magazine,page_resolved,,
DOC000203-C0023,DOC000203,1461,eligible,,0,0,706,0,magazine,page_resolved,,
DOC000203-C0024,DOC000203,971,eligible,,0,0,445,0,magazine,page_resolved,,
DOC000203-C0025,DOC000203,802,eligible,,0,0,299,0,magazine,page_resolved,,
DOC000203-C0026,DOC000203,1425,eligible,,0,0,692,0,magazine,page_resolved,,
DOC000203-C0027,DOC000203,1183,eligible,,0,0,477,0,magazine,page_resolved,,
DOC000203-C0028,DOC000203,747,eligible,,0,0,366,0,magazine,page_resolved,,
DOC000203-C0029,DOC000203,1123,eligible,,0,0,500,0,magazine,page_resolved,,
DOC000203-C0030,DOC000203,1495,eligible,,0,0,691,0,magazine,page_resolved,,
DOC000203-C0031,DOC000203,1387,eligible,,0,0,639,0,magazine,page_resolved,,
DOC000203-C0032,DOC000203,1531,eligible,,0,0,709,0,magazine,page_resolved,,
DOC000203-C0033,DOC000203,1269,eligible,,0,0,513,0,magazine,page_resolved,,
DOC000203-C0034,DOC000203,1335,eligible,,0,0,312,0,magazine,page_resolved,,
DOC000203-C0035,DOC000203,1786,eligible,,0,0,462,0,magazine,page_resolved,,
DOC000203-C0036,DOC000203,1170,eligible,,0,0,284,0,magazine,page_resolved,,
DOC000203-C0037,DOC000203,1986,eligible,,0,0,491,0,magazine,page_resolved,,
DOC000203-C0038,DOC000203,1140,eligible,,0,0,283,0,magazine,page_resolved,,
DOC000203-C0039,DOC000203,1869,eligible,,0,0,461,0,magazine,page_resolved,,
DOC000203-C0040,DOC000203,1100,eligible,,0,0,269,0,magazine,page_resolved,,
DOC000203-C0041,DOC000203,1771,eligible,,0,0,451,0,magazine,page_resolved,,
DOC000203-C0042,DOC000203,1073,eligible,,0,0,271,0,magazine,page_resolved,,
DOC000203-C0043,DOC000203,1729,eligible,,0,0,400,0,magazine,page_resolved,,
DOC000203-C0044,DOC000203,362,eligible,,0,0,144,0,magazine,page_resolved,,
DOC000203-C0045,DOC000203,942,eligible,,0,0,167,1,magazine,page_resolved,,
DOC000203-C0046,DOC000203,1072,eligible,,0,0,214,1,magazine,page_resolved,,
DOC000203-C0047,DOC000203,628,eligible,,0,0,165,0,magazine,page_resolved,,
DOC000206-C0001,DOC000206,578,eligible,,0,0,181,0,magazine,page_resolved,,
DOC000206-C0002,DOC000206,1208,eligible,,0,0,625,0,magazine,page_resolved,,
DOC000206-C0003,DOC000206,4121,eligible,,0,0,1218,1,magazine,page_resolved,,
DOC000206-C0004,DOC000206,576,eligible,,0,0,48,1,magazine,page_resolved,,
DOC000206-C0005,DOC000206,1032,eligible,,0,0,364,0,magazine,page_resolved,,
DOC000206-C0006,DOC000206,1542,eligible,,0,0,707,0,magazine,page_resolved,,
DOC000206-C0007,DOC000206,1460,eligible,,0,0,683,0,magazine,page_resolved,,
DOC000206-C0008,DOC000206,1416,eligible,,0,0,639,0,magazine,page_resolved,,
DOC000206-C0009,DOC000206,660,eligible,,0,0,260,0,magazine,page_resolved,,
DOC000206-C0010,DOC000206,1519,eligible,,0,0,737,0,magazine,page_resolved,,
DOC000206-C0011,DOC000206,825,eligible,,0,0,341,0,magazine,page_resolved,,
DOC000206-C0012,DOC000206,1195,eligible,,0,0,428,1,magazine,page_resolved,,
DOC000206-C0013,DOC000206,1557,eligible,,0,0,553,1,magazine,page_resolved,,
DOC000206-C0014,DOC000206,639,eligible,,0,0,286,0,magazine,page_resolved,,
DOC000206-C0015,DOC000206,1548,eligible,,0,0,522,0,magazine,page_resolved,,
DOC000206-C0016,DOC000206,184,eligible,,0,0,93,0,magazine,page_resolved,,
DOC000206-C0017,DOC000206,870,eligible,,0,0,407,0,magazine,page_resolved,,
DOC000206-C0018,DOC000206,1014,eligible,,0,0,529,0,magazine,page_resolved,,
DOC000206-C0019,DOC000206,974,eligible,,0,0,468,0,magazine,page_resolved,,
DOC000206-C0020,DOC000206,1497,eligible,,0,0,699,0,magazine,page_resolved,,
DOC000206-C0021,DOC000206,1550,eligible,,0,0,758,0,magazine,page_resolved,,
DOC000206-C0022,DOC000206,1638,eligible,,0,0,749,0,magazine,page_resolved,,
DOC000206-C0023,DOC000206,1378,eligible,,0,0,686,0,magazine,page_resolved,,
DOC000206-C0024,DOC000206,1281,eligible,,0,0,620,0,magazine,page_resolved,,
DOC000206-C0025,DOC000206,913,eligible,,0,0,465,0,magazine,page_resolved,,
DOC000206-C0026,DOC000206,1294,eligible,,0,0,614,0,magazine,page_resolved,,
DOC000206-C0027,DOC000206,1189,eligible,,0,0,580,0,magazine,page_resolved,,
DOC000206-C0028,DOC000206,1493,eligible,,0,0,715,0,magazine,page_resolved,,
DOC000206-C0029,DOC000206,247,eligible,,0,0,124,0,magazine,page_resolved,,
DOC000206-C0030,DOC000206,612,eligible,,0,0,199,0,magazine,page_resolved,,
DOC000206-C0031,DOC000206,1071,eligible,,0,0,547,0,magazine,page_resolved,,
DOC000206-C0032,DOC000206,1280,eligible,,0,0,649,0,magazine,page_resolved,,
